Temps;Distance (mm);Masse (g);K (raideur du ressort);Fluide d'amortissement;Degré d'ouverture;Date d'éxperience;Nom d'utilisateur;Numéro de l'essai
2.200634717941284;146;;;;;;;
2.210261344909668;152;;;;;;;
2.2227561473846436;170;;;;;;;
2.2307381629943848;180;;;;;;;
2.240063190460205;192;;;;;;;
2.250720977783203;204;;;;;;;
2.2607150077819824;216;;;;;;;
2.271699905395508;240;;;;;;;
2.283238172531128;252;;;;;;;
2.290053367614746;262;;;;;;;
2.3044586181640625;276;;;;;;;
2.3124945163726807;286;;;;;;;
2.3246755599975586;300;;;;;;;
2.3324925899505615;306;;;;;;;
2.345550060272217;320;;;;;;;
2.353271007537842;334;;;;;;;
2.361611843109131;346;;;;;;;
2.3732223510742188;358;;;;;;;
2.3821935653686523;380;;;;;;;
2.3944272994995117;368;;;;;;;
2.401186466217041;396;;;;;;;
2.4148056507110596;404;;;;;;;
2.422252655029297;414;;;;;;;
2.4351813793182373;422;;;;;;;
2.4431800842285156;428;;;;;;;
2.4552862644195557;426;;;;;;;
2.4634885787963867;434;;;;;;;
2.4712777137756348;430;;;;;;;
2.4840080738067627;444;;;;;;;
2.492875814437866;432;;;;;;;
2.5041513442993164;416;;;;;;;
2.513657808303833;410;;;;;;;
2.5256361961364746;416;;;;;;;
2.5333731174468994;404;;;;;;;
2.545935869216919;400;;;;;;;
2.554100513458252;386;;;;;;;
2.5663459300994873;370;;;;;;;
2.5747928619384766;344;;;;;;;
2.583000659942627;358;;;;;;;
2.5952515602111816;340;;;;;;;
2.603264093399048;332;;;;;;;
2.6158533096313477;316;;;;;;;
2.6237385272979736;310;;;;;;;
2.636056900024414;288;;;;;;;
2.644176483154297;288;;;;;;;
2.6566832065582275;270;;;;;;;
2.6648030281066895;260;;;;;;;
2.6772594451904297;238;;;;;;;
2.6791574954986572;228;;;;;;;
2.6924386024475098;204;;;;;;;
2.7059242725372314;204;;;;;;;
2.714125633239746;190;;;;;;;
2.726163148880005;182;;;;;;;
2.7322728633880615;166;;;;;;;
2.747218132019043;160;;;;;;;
2.7550041675567627;148;;;;;;;
2.7672791481018066;134;;;;;;;
2.775332450866699;132;;;;;;;
2.787743330001831;126;;;;;;;
2.7962470054626465;112;;;;;;;
2.806607723236084;106;;;;;;;
2.816382646560669;104;;;;;;;
2.8247640132904053;104;;;;;;;
2.836899757385254;94;;;;;;;
2.8450474739074707;96;;;;;;;
2.857156276702881;88;;;;;;;
2.86515736579895;86;;;;;;;
2.8736307621002197;88;;;;;;;
2.8854434490203857;88;;;;;;;
2.894528865814209;86;;;;;;;
2.90659236907959;94;;;;;;;
2.9145238399505615;82;;;;;;;
2.9269847869873047;100;;;;;;;
2.9352235794067383;98;;;;;;;
2.947282314300537;104;;;;;;;
2.9557530879974365;106;;;;;;;
2.9679296016693115;116;;;;;;;
2.9757041931152344;120;;;;;;;
2.988308906555176;110;;;;;;;
2.996629238128662;120;;;;;;;
3.0072386264801025;144;;;;;;;
3.017643451690674;150;;;;;;;
3.0297393798828125;164;;;;;;;
3.037099838256836;178;;;;;;;
3.047628879547119;186;;;;;;;
3.0581493377685547;202;;;;;;;
3.070368766784668;198;;;;;;;
3.0787956714630127;226;;;;;;;
3.087184190750122;240;;;;;;;
3.0985074043273926;250;;;;;;;
3.107262134552002;264;;;;;;;
3.119537115097046;274;;;;;;;
3.1277456283569336;290;;;;;;;
3.140005350112915;298;;;;;;;
3.1482698917388916;316;;;;;;;
3.1604886054992676;310;;;;;;;
3.1686792373657227;334;;;;;;;
