"x Ressort 40N.m-1 (mm)","x Ressort 50N.m-1 (mm)","x Ressort 100N.m-1 (mm)","Temps (s)"
10.467529296875,13.509654998779297,17.623066902160645,3.3899999999999717
10.459351539611816,13.489210605621338,17.61488914489746,3.3999999999999715
10.451173782348633,13.407433032989502,17.623066902160645,3.4099999999999713
10.430729389190674,13.370633125305176,17.643511295318604,3.419999999999971
10.467529296875,12.892234325408936,17.623066902160645,3.429999999999971
10.434818267822266,12.188947200775146,17.61080026626587,3.4399999999999706
10.451173782348633,12.40156888961792,17.61488914489746,3.4499999999999704
10.03410816192627,11.931347846984863,17.631244659423828,3.45999999999997
10.438907146453857,11.931347846984863,17.63942241668701,3.46999999999997
10.455262660980225,11.87819242477417,17.623066902160645,3.47999999999997
10.487973690032959,12.667346000671387,17.61080026626587,3.4899999999999696
10.463440418243408,13.031256198883057,17.688488960266113,3.4999999999999694
10.426640510559082,12.528324127197266,17.61488914489746,3.509999999999969
10.430729389190674,12.458813190460205,17.63942241668701,3.519999999999969
10.459351539611816,11.996769905090332,17.63942241668701,3.5299999999999687
10.463440418243408,11.996769905090332,17.63942241668701,3.5399999999999685
10.500240325927734,11.510193347930908,17.63533353805542,3.5499999999999683
11.109483242034912,11.526548862457275,17.631244659423828,3.559999999999968
10.438907146453857,11.506104469299316,17.602622509002686,3.569999999999968
10.467529296875,11.526548862457275,17.623066902160645,3.5799999999999677
10.267174243927002,11.551082134246826,17.63533353805542,3.5899999999999674
10.430729389190674,11.268949508666992,17.59035587310791,3.5999999999999672
10.451173782348633,11.481571197509766,17.627155780792236,3.609999999999967
10.426640510559082,12.017214298248291,17.61080026626587,3.619999999999967
10.389840602874756,11.996769905090332,17.602622509002686,3.6299999999999666
10.455262660980225,12.556946277618408,17.61080026626587,3.6399999999999664
10.066819190979004,12.540590763092041,17.606711387634277,3.649999999999966
10.455262660980225,12.589657306671143,17.631244659423828,3.659999999999966
10.418462753295898,12.65099048614502,17.61080026626587,3.6699999999999657
10.455262660980225,12.3116135597229,17.623066902160645,3.6799999999999655
10.463440418243408,11.870014667510986,17.63942241668701,3.6899999999999653
10.467529296875,11.865925788879395,17.578089237213135,3.699999999999965
10.447084903717041,11.906814575195312,17.627155780792236,3.709999999999965
